SECTOR;TAMAÑO EMPRESA;AREAS;MES;AÑO;SALARIO MINIMO;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2018;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2018;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2018;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2018;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2018;5,019;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2018;5,019;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2019;15,448;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2019;15,448;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2019;15,448;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2019;15,448;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2019;15,448;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2019;15,448;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2019;15,448;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2019;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2019;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2019;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2019;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2019;17,610;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2019;10,620;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2019;10,620;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2019;10,620;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2019;10,620;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2019;10,620;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2019;10,620;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2019;10,620;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2019;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2019;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2019;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2019;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2019;12,107;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2019;9,412;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2019;9,412;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2019;9,412;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2019;9,412;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2019;9,412;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2019;9,412;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2019;9,412;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2019;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2019;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2019;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2019;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2019;10,730;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2019;10,356;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2019;11,598;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2019;7,430;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2019;8,322;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2019;6,686;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2019;7,488;
Sector privado;Zona franca;Zona franca industrial;Enero;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Febrero;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Marzo;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Abril;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Mayo;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Junio;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Julio;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Agosto;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Octubre;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2019;10,000;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2019;11,500;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2019;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Diciembre;2019;3,600;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Enero;2019;5,117;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Febrero;2019;5,117;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2019;5,117;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2019;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2019;10,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2020;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2020;17,610;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2020;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2020;12,107;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2020;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2020;10,730;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2020;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2020;11,598;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2020;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2020;8,322;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2020;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2020;7,488;
Sector privado;Zona franca;Zona franca industrial;Enero;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Febrero;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Marzo;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Abril;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Mayo;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Junio;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Julio;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Agosto;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Octubre;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2020;11,500;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2020;11,500;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2020;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Diciembre;2020;3,600;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Enero;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Febrero;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2020;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2020;10,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2021;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2021;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2021;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2021;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2021;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2021;17,610;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2021;20,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2021;20,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2021;20,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2021;20,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2021;20,000;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2021;20,000;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2021;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2021;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2021;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2021;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2021;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2021;12,107;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2021;18,500;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2021;18,500;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2021;18,500;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2021;18,500;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2021;18,500;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2021;18,500;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2021;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2021;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2021;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2021;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2021;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2021;10,730;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2021;12,400;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2021;12,400;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2021;12,400;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2021;12,400;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2021;12,400;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2021;12,400;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2021;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2021;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2021;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2021;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2021;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2021;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2021;11,598;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2021;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2021;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2021;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2021;14,000;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2021;14,000;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2021;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2021;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2021;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2021;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2021;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2021;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2021;8,322;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2021;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2021;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2021;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2021;10,650;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2021;10,650;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2021;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2021;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2021;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2021;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2021;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2021;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2021;7,488;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2021;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2021;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2021;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2021;9,500;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2021;9,500;
Sector privado;Zona franca;Zona franca industrial;Enero;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Febrero;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Marzo;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Abril;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Mayo;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Junio;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Julio;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Agosto;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Octubre;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2021;11,500;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2021;11,500;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2021;3,600;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Diciembre;2021;3,600;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Enero;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Febrero;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2021;10,000;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2021;10,000;
